element,created,fond,title,type_formatted,type
div1,2050-12-30,Tursko 4,DSCN2338-div1-zone_i33_gdn_dmb,SUMMARY,summary_Croatian
div1,2050-12-30,Tursko 3,DSCN9084-div1-zone_svb_cxz_flb,ʿARZIHĀL,ʿarz-ı_hāl
div1,2050-12-30,Tursko 3,DSCN9084-div1-zone_i34_zwz_flb,UNKNOWN,unkown
div1,2050-12-30,Tursko 3,DSCN9084-div1-zone_lrp_1xz_flb,SUMMARY,summary_Croatian
div1,1839-12-12,Tursko 3,DSCN9090-div1-zone_zd3_cb1_glb,EMIN,EMIN
div1,2050-12-30,Tursko 3,DSCN9090-div1-zone_rkg_1b1_glb,SUMMARY,summary_Croatian
div1,1776-02-19,Tursko 3,DSCN0088-div1-zone_lm4_cs5_2jb,EMIN,EMIN_zabt_tezkire
div1,2050-12-30,Tursko 3,DSCN0088-div1-zone_lf3_fs5_2jb,SUMMARY,summary_Croatian
div1,1815-07-18,Tursko 3,DSCN9047-div1-zone_ujv_m5b_ykb,EMIN,EMIN
div1,1775-11-10,Tursko 4,DSCN2106-div1-zone_anv_wrj_cmb,UNKNOWN,unkown
div1,2050-12-30,Tursko 4,DSCN2106-div1-zone_enk_zrj_cmb,SUMMARY,summary_Croatian
div1,2050-12-30,Tursko 3,DSCN0077-div1-zone_e4w_hbz_k3b,EMIN,EMIN
div1,2050-12-30,Tursko 3,DSCN0077-div1-zone_e4w_hbz_k3b,EMIN,EMIN
div1,2050-12-30,Tursko 3,DSCN0077-div1-zone_uth_lbz_k3b,SUMMARY,summary_Serbian
div1,1853-05-29,Tursko 8,DSCN0842-div1-zone_tfw_jjr_2mb,FERMĀN,fermān_sūret
div1,2050-12-30,Tursko 8,DSCN0842-div1-zone_x4f_qjr_2mb,NOTE,note
div1,2050-12-30,Tursko 8,DSCN0842-div1-zone_l2h_tjr_2mb,SUMMARY,summary_Croatian
div1,1830-11-26,Tursko 3,DSCN0117-div1-zone_zjz_1fv_2jb,EMIN,EMIN
div1,2050-12-30,Tursko 3,DSCN0117-div1-zone_qbj_dfv_2jb,SUMMARY,summary_Croatian
div1,2050-12-30,Tursko 4,DSCN2066-div1-zone_syw_xh5_bmb,TEZKIRE,tezkire
div1,2050-12-30,Tursko 4,DSCN2066-div1-zone_pxh_d35_bmb,UNKNOWN,unkown
div1,2050-12-30,Tursko 4,DSCN2066-div1-zone_y3s_h35_bmb,SUMMARY,summary_Croatian
div1,1767-06-18,Tursko 7,DSCN0665-div1-zone_l2h_1jq_2mb,DEFTER,defter
div1,2050-12-30,Tursko 7,DSCN0665-div1-zone_rkk_4jq_2mb,SUMMARY,summary_Croatian
div1,1801-11-01,Tursko 7,DSCN0895-div1-zone_b15_sc3_x3b,HÜCCET,hüccet
div1,1790-09-08,Tursko 4,DSCN1976-div1-zone_bhv_spg_zlb,EMIN,EMIN
div1,2050-12-30,Tursko 4,DSCN1976-div1-zone_vkv_qpg_zlb,SUMMARY,summary_Croatian
div1,1767-08-06,Tursko 2,DSCN8946-div1-zone_cwx_5k1_2jb,FERMĀN,fermān
div1,2050-12-30,Tursko 2,DSCN8946-div1-zone_hdh_wk1_2jb,TUĞRA,tuğra
div1,2050-12-30,Tursko 2,DSCN8946-div1-zone_cfy_yk1_2jb,SUMMARY,summary_Croatian
div1,2050-12-30,Tursko 6,DSCN0498-div1-zone_zys_4qc_2mb,MÜRĀSELE,mürāsele
div1,1784-01-06,Tursko 6,DSCN0498-div1-zone_kys_qqc_2mb,BUYURULDU,buyuruldu
div1,1866-09-16,Tursko 1,DSCN1786-div1-zone_c2b_pv3_cjb,SENED,tapu_senedi
div1,2050-12-30,Tursko 1,DSCN1786-div1-zone_lc3_qv3_cjb,[Missing D] TUĞURA,tuğura
div1,2050-12-30,Tursko 1,DSCN1786-div1-zone_m3b_vv3_cjb,[Missing D] MEMO,memo
div1,2050-12-30,Tursko 1,DSCN1786-div1-zone_f4w_sv3_cjb,SUMMARY,summary_Croatian
div1,2050-12-30,Tursko 1,DSCN1786-div1-zone_i4t_vv3_cjb,SUMMARY,summary_Croatian
div1,1796-07-11,Tursko 4,DSCN2264-div1-zone_glf_qwf_dmb,MEMHŪR,memhūr
div1,2050-12-30,Tursko 4,DSCN2264-div1-zone_qtn_swf_dmb,SUMMARY,summary_Croatian
div1,1845-01-08,Tursko 3,DSCN9331-div1-zone_try_ykm_ylb,EMIN,EMIN
div1,2050-12-30,Tursko 3,DSCN9331-div1-zone_ptx_wkm_ylb,SUMMARY,summary_Croatian
div1,1798-06-13,Tursko 3,DSCN8991-div1-zone_f2q_wyx_wkb,EMIN,EMIN
div1,2050-12-30,Tursko 3,DSCN8991-div1-zone_knf_vyx_wkb,SUMMARY,summary_Croatian
div1,1837-04-05,Tursko 3,DSCN9325-div1-zone_bws_lhm_ylb,EMIN,EMIN
div1,2050-12-30,Tursko 3,DSCN9325-div1-zone_kmy_jhm_ylb,SUMMARY,summary_Croatian
div1,2050-12-30,Tursko 4,DSCN2270-div1-zone_mym_51g_dmb,MÜRĀSELE,mürāsele
div1,1855-12-01,Tursko 3,DSCN0329-div1-zone_mz2_z4l_kkb,HÜCCET,hüccet
div1,2050-12-30,Tursko 3,DSCN0329-div1-zone_ojq_2pl_kkb,SUMMARY,summary_Crotatian
div1,1815-12-01,Tursko 3,DSCN9319-div1-zone_yvh_h2m_ylb,EMIN,EMIN
div1,2050-12-30,Tursko 3,DSCN9319-div1-zone_ay4_j2m_ylb,NOTE,note
div1,2050-12-30,Tursko 3,DSCN9319-div1-zone_tmc_f2m_ylb,SUMMARY,summary_Croatian
div1,1793-11-03,Tursko 4,DSCN2259-div1-zone_p1x_b5f_dmb,TEZKIRE,tezkire
div1,2050-12-30,Tursko 4,DSCN2259-div1-zone_ldv_25f_dmb,SUMMARY,summary_Croatian
div1,1831-06-09,Tursko 4,DSCN1988-div1-zone_dst_tmp_zlb,NĀME,tapu_nāme
div1,2050-12-30,Tursko 4,DSCN1988-div1-zone_rt1_ymp_zlb,SUMMARY,summary_Croatian
div1,1866-09-16,Tursko 1,DSCN1750-div1-zone_wyx_ygh_cjb,SENED,tapu_senedi_sūret
div1,2050-12-30,Tursko 1,DSCN1750-div1-zone_n4q_jhh_cjb,SUMMARY,summary_Croatian
div1,1791-01-12,Tursko 3,DSCN8984-div1-zone_lpz_ztx_wkb,EMIN,EMIN
div1,2050-12-30,Tursko 3,DSCN8984-div1-zone_g2k_wtx_wkb,SUMMARY,summary_Croatian
div1,1819-05-27,Tursko 3,DSCN0300-div1-zone_pgr_t1n_2kb,EMIN,EMIN
div1,2050-12-30,Tursko 3,DSCN0300-div1-zone_sr4_x1n_2kb,SUMMARY,summary_Croatian
div1,2050-12-30,Tursko 4,DSCN2271-div1-zone_hyn_gbg_dmb,TEZKIRE,tezkire
div1,2050-12-30,Tursko 4,DSCN2271-div1-zone_gfm_jbg_dmb,UNKNOWN,unknown
div1,2050-12-30,Tursko 4,DSCN2271-div1-zone_tzc_kbg_dmb,SUMMARY,summary_Croatian
div1,2050-12-30,Tursko 6,DSCN0466-div1-zone_ntf_vdc_2mb,HATT-I_HÜMĀYŪN,hatt-ı_hümāyūn_sūret
div1,1838-10-21,Tursko 4,DSCN2265-div1-zone_f3x_sxf_dmb,TEZKIRE,tezkire
div1,1847-09-30,Tursko 3,DSCN0314-div1-zone_bkw_jz4_2kb,EMIN,EMIN
div1,2050-12-30,Tursko 3,DSCN0314-div1-zone_vtl_pz4_2kb,SUMMARY,summary_Croatian
div1,1769-03-25,Tursko 6,DSCN0499-div1-zone_sjy_3sc_2mb,HÜCCET,hüccet
div1,2050-12-30,Tursko 6,DSCN0499-div1-zone_u4s_2tc_2mb,SUMMARY,summary_Croatian
div1,1852-02-11,Tursko 1,DSCN1793-div1-zone_ztb_ny3_cjb,TEZKIRE,cizye_tezkiresi
div1,2050-12-30,Tursko 1,DSCN1793-div1-zone_skp_ty3_cjb,SUMMARY,summary_Croatian
div1,1767-06-28,Tursko 1,DSCN1963-div1-zone_h2t_1r2_djb,HÜCCET,hüccet
div1,2050-12-30,Tursko 1,DSCN1963-div1-zone_zdn_fr2_djb,SUMMARY,summary_Croatian
div1,1760-03-02,Tursko 2,DSCN8953-div1-zone_cwx_rt1_2jb,FERMĀN,fermān_sūret
div1,2050-12-30,Tursko 2,DSCN8953-div1-zone_phx_yt1_2jb,SUMMARY,summary_Croatian
div1,2050-12-30,Tursko 7,DSCN0658-div1-zone_exb_j2q_2mb,TEZKIRE,tezkire
div1,1758-08-22,Tursko 3,DSCN0102-div1-zone_vft_n55_2jb,TEZKIRE,tezkire
div1,2050-12-30,Tursko 3,DSCN0102-div1-zone_g4z_q55_2jb,SUMMARY,summary_Croatian
div1,1828-07-11,Tursko 3,DSCN9132-div1-zone_xrg_hgw_glb,EMIN,EMIN
div1,2050-12-30,Tursko 3,DSCN9132-div1-zone_sxq_fgw_glb,SUMMARY,summary_Croatian
div1,2050-12-30,Tursko 4,DSCN2098-div1-zone_xpl_sw5_bmb,UNKNOWN,unkown
div1,2050-12-30,Tursko 4,DSCN2098-div1-zone_qww_vw5_bmb,UNKNOWN,unkown
div1,1825-08-31,Tursko 3,DSCN9052-div1-zone_pmb_knc_ykb,MÜRĀSELE,mürāsele
div1,2050-12-30,Tursko 3,DSCN9052-div1-zone_ww2_qmc_ykb,SUMMARY,summary_Croatian
div1,1820-10-06,Tursko 4,DSCN2113-div1-zone_kxh_dvj_cmb,EMIN,EMIN
div1,2050-12-30,Tursko 4,DSCN2113-div1-zone_s1s_hvj_cmb,SUMMARY,summary_Croatian
div1,1810-04-05,Tursko 3,DSCN9046-div1-zone_bck_mtb_ykb,EMIN,EMIN
div1,1828-03-19,Tursko 6,DSCN0512-div1-zone_op1_1xc_2mb,TEZKIRE,izin_tezkire
div1,1785-12-26,Tursko 4,DSCN2311-div1-zone_pmx_p5g_dmb,MÜRĀSELE,mürāsele
div1,2050-12-30,Tursko 4,DSCN2311-div1-zone_vsj_s5g_dmb,SUMMARY,summary_Croatian
div1,1814-06-26,Tursko 3,DSCN0260-div1-zone_pch_pst_xjb,UNKNOWN,unknown
div1,1844-05-13,Tursko 3,DSCN9293-div1-zone_ndr_mzv_nlb,EMIN,EMIN
div1,2050-12-30,Tursko 3,DSCN9293-div1-zone_urf_lzv_nlb,SUMMARY,summary_Croatian
div1,1825-01-06,Tursko 3,DSCN9287-div1-zone_lpx_yvv_nlb,EMIN,EMIN
div1,2050-12-30,Tursko 3,DSCN9287-div1-zone_kcd_xvv_nlb,SUMMARY,summary_Croatian
div1,1845-01-04,Tursko 3,DSCN9291-div1-zone_q3y_myv_nlb,EMIN,EMIN
div1,2050-12-30,Tursko 3,DSCN9291-div1-zone_ftd_lyv_nlb,SUMMARY,summary_Croatian
div1,1829-07-01,Tursko 3,DSCN9285-div1-zone_vfx_bvv_nlb,EMIN,EMIN
div1,2050-12-30,Tursko 3,DSCN9285-div1-zone_ir3_1vv_nlb,SUMMARY,summary_Croatian
div1,1835-04-27,Tursko 3,DSCN0289-div1-zone_dqx_3t5_xjb,EMIN,EMIN
div1,2050-12-30,Tursko 3,DSCN0289-div1-zone_pzw_rt5_xjb,SUMMARY,summary_Croatian
div1,1796-11-20,Tursko 4,DSCN2461-div1-zone_q3x_ptv_dmb,MÜRĀSELE,mürāsele
div1,1823-09-08,Tursko 4,DSCN2313-div1-zone_apm_cvg_dmb,EMIN,EMIN
div1,2050-12-30,Tursko 4,DSCN2313-div1-zone_phx_kvg_dmb,SUMMARY,summary_Croatian
div1,1795-09-14,Tursko 3,DSCN9093-div1-zone_tfr_zb1_glb,EMIN,EMIN
div1,2050-12-30,Tursko 3,DSCN9093-div1-zone_ndx_xb1_glb,SUMMARY,summary_Croatian
div1,2050-12-30,Tursko 3,DSCN0909-div1-zone_vsy_2ly_y3b,KASSĀM,kassām_deftrei
div1,1877-12-26,Tursko 3,DSCN0909-div1-zone_f1h_mly_y3b,KASSĀM,kassām_deftrei
div1,1786-11-03,Tursko 1,DSCN0921-div1-zone_ixf_m5y_y3b,UNKNOWN,unknown
div1,1816-03-19,Tursko 4,DSCN2105-div1-zone_nr1_zqj_cmb,UNKNOWN,unkown
div1,2050-12-30,Tursko 4,DSCN2105-div1-zone_cny_brj_cmb,UNKNOWN,unkown
div1,1774-03-13,Tursko 3,DSCN9050-div1-zone_oly_3lc_ykb,EMIN,EMIN
div1,2050-12-30,Tursko 3,DSCN9050-div1-zone_l1g_hlc_ykb,SUMMARY,summary_Croatian
div1,2050-12-30,Tursko 4,DSCN2111-div1-zone_uvf_j5j_cmb,DEFTER,defter
div1,2050-12-30,Tursko 4,DSCN2111-div1-zone_l2r_3yh_j3b,UNKNOWN,unknown
div1,1772-04-02,Tursko 4,DSCN2139-div1-zone_ttw_33k_cmb,EMIN,EMIN
div1,2050-12-30,Tursko 4,DSCN2139-div1-zone_hfz_n3k_cmb,SUMMARY,summary_Croatian
div1,1829-07-01,Tursko 3,DSCN0100-div1-zone_x2h_4t5_2jb,EMIN,EMIN_zabt_temessük
div1,2050-12-30,Tursko 3,DSCN0100-div1-zone_wx1_rt5_2jb,SUMMARY,summary_Croatian
div1,1828-08-19,Tursko 4,DSCN2071-div1-zone_brk_vk5_bmb,EMIN,EMIN
div1,2050-12-30,Tursko 4,DSCN2071-div1-zone_uwc_dl5_bmb,SUMMARY,summary_Croatian
div1,1823-09-05,Tursko 3,DSCN9124-div1-zone_kgg_3zv_glb,EMIN,EMIN
div1,1828-07-11,Tursko 3,DSCN9130-div1-zone_vyz_jfw_glb,EMIN,EMIN
div1,2050-12-30,Tursko 3,DSCN9130-div1-zone_a33_3fw_glb,SUMMARY,summary_Croatian
div1,2050-12-30,Tursko 4,DSCN2065-div1-zone_g1s_mbh_j3b,UNKNOWN,unknown
div1,2050-12-30,Tursko 3,DSCN9118-div1-zone_ics_w5v_glb,EMIN,EMIN
div1,2050-12-30,Tursko 3,DSCN9118-div1-zone_ffw_55v_glb,SUMMARY,summary_Croatian
div1,2050-12-30,Tursko 4,DSCN2059-div1-zone_s5y_tc5_bmb,UNKNOWN,unkown
div1,2050-12-30,Tursko 4,DSCN2059-div1-zone_b5h_gd5_bmb,SUMMARY,summary_Croatian
div1,1787-12-30,Tursko 1,DSCN0896-div1-zone_nxl_t34_c3b,EMIN,EMIN
div1,2050-12-30,Tursko 1,DSCN0896-div1-zone_pwq_xj3_x3b,SUMMARY,summary_Serbian
div1,2050-12-30,Tursko 1,DSCN1961-div1-zone_zx1_4q2_djb,FETVĀ,fetvā
div1,2050-12-30,Tursko 1,DSCN1961-div1-zone_tq5_pq2_djb,SUMMARY,summary_Croatian
div1,1819-09-30,Tursko 3,DSCN8979-div1-zone_uq5_q2s_wkb,EMIN,EMIN
div1,1829-07-01,Tursko 4,DSCN2298-div1-zone_j4q_pmw_j3b,EMIN,EMIN_zabt_temessük
div1,2050-12-30,Tursko 4,DSCN2298-div1-zone_gwf_zmg_dmb,DEFTER,defter
div1,2050-12-30,Tursko 4,DSCN2298-div1-zone_bly_zmg_dmb,SUMMARY,summary_Croatian
div1,1866-06-12,Tursko 1,DSCN1949-div1-zone_nkv_lzd_djb,SENED,tapu_senedi_sūret
div1,2050-12-30,Tursko 1,DSCN1949-div1-zone_wl5_mzd_djb,SŪRET,tuğra_sūret
div1,2050-12-30,Tursko 1,DSCN1949-div1-zone_lky_4zd_djb,SUMMARY,summary_Croatian
div1,2050-12-30,Tursko 4,DSCN2273-div1-zone_av5_gcg_dmb,YAFTA,yafta
div1,1834-12-24,Tursko 3,DSCN0302-div1-zone_fj4_5cn_2kb,EMIN,EMIN
div1,2050-12-30,Tursko 3,DSCN0302-div1-zone_kw5_cdn_2kb,SUMMARY,summery_Croatian
div1,1847-12-07,Tursko 3,DSCN0316-div1-zone_zdg_fbp_2kb,EMIN,EMIN
div1,2050-12-30,Tursko 3,DSCN0316-div1-zone_o4c_qbp_2kb,SUMMARY,summary_Croatian
div1,1839-05-01,Tursko 4,DSCN2267-div1-zone_tms_szf_dmb,TEZKIRE,tezkire
div1,1803-04-26,Tursko 1,DSCN1746-div1-zone_ld5_1fh_cjb,IʿLĀM,iʿlām
div1,2050-12-30,Tursko 1,DSCN1746-div1-zone_vxk_cfh_cjb,SUMMARY,summary_Croatian
div1,1829-01-07,Tursko 1,DSCN1752-div1-zone_hfc_13h_cjb,HÜCCET,hüccet
div1,1829-01-14,Tursko 1,DSCN1752-div1-zone_xyw_d3h_cjb,UNKNOWN,unkown
div1,2050-12-30,Tursko 1,DSCN1752-div1-zone_zfd_f3h_cjb,SUMMARY,summary_Croatian
div1,1774-12-21,Tursko 1,DSCN1021-div1-zone_gy3_j33_1jb,MÜRĀSELE,mürāsele
div1,1816-01-29,Tursko 1,DSCN1009-div1-zone_eml_jsg_z3b,DEFTER,kassām_defteri
div1,1781-12-15,Tursko 3,DSCN8993-div1-zone_tkc_m1y_wkb,EMIN,EMIN
div1,2050-12-30,Tursko 3,DSCN8993-div1-zone_vsr_zzx_wkb,SUMMARY,summary_Croatian
div1,1835-04-27,Tursko 3,DSCN9333-div1-zone_qp5_lmm_ylb,EMIN,EMIN
div1,2050-12-30,Tursko 3,DSCN9333-div1-zone_gkl_hmm_ylb,SUMMARY,summary_Croatian
div1,2050-12-30,Tursko 4,DSCN2266-div1-zone_lhq_fyf_dmb,ʿILMÜHABER,ʿilmühaber
div1,2050-12-30,Tursko 6,DSCN0465-div1-zone_cbl_xbc_2mb,ʿARZIHĀL,ʿarz-ıhāl_sūret
div1,1785-01-08,Tursko 6,DSCN0465-div1-zone_smh_1cc_2mb,BUYURULDU,buyuruldu_sūret
div1,2050-12-30,Tursko 6,DSCN0465-div1-zone_urj_tcc_2mb,NOTE,note
div1,1832-05-29,Tursko 3,DSCN9327-div1-zone_vyd_q3m_ylb,EMIN,EMIN
div1,2050-12-30,Tursko 3,DSCN9327-div1-zone_zqw_n3m_ylb,SUMMARY,summary_Croatian
div1,1778-04-20,Tursko 3,DSCN8987-div1-zone_gys_xvx_wkb,EMIN,EMIN
div1,2050-12-30,Tursko 3,DSCN8987-div1-zone_tp4_vvx_wkb,SUMMARY,sumamry_Croatian
div1,1866-06-12,Tursko 1,DSCN1948-div1-zone_zzp_yyd_djb,SENED,tapu_senedi
div1,2050-12-30,Tursko 1,DSCN1948-div1-zone_w5f_1zd_djb,TUĞRA,tuğra
div1,1780-08-02,Tursko 3,DSCN8978-div1-zone_j1v_lds_wkb,EMIN,EMIN
div1,1843-10-18,Tursko 1,DSCN1960-div1-zone_dqk_wp2_djb,TEZKIRE,tezkire-i_dīvānī
div1,1615-03-15,Tursko 2,DSCN8944-div1-zone_tbs_kj1_2jb,FERMĀN,fermān_sūret
div1,2050-12-30,Tursko 2,DSCN8944-div1-zone_kgr_4j1_2jb,SUMMARY,summary_Croatian
div1,1855-02-12,Tursko 3,DSCN0129-div1-zone_w5s_znv_2jb,SENED,tapu_senedi_sūret
div1,2050-12-30,Tursko 3,DSCN0129-div1-zone_j1n_d4v_2jb,SUMMARY,summary_Croatian
div1,1830-06-20,Tursko 3,DSCN0115-div1-zone_xlp_h2v_2jb,TEMESSÜK,temessük
div1,2050-12-30,Tursko 3,DSCN0115-div1-zone_krf_k2v_2jb,SUMMARY,summary_Croatian
div1,1824-06-22,Tursko 3,DSCN9125-div1-zone_nyt_qdw_glb,EMIN,EMIN
div1,2050-12-30,Tursko 3,DSCN9125-div1-zone_ows_4dw_glb,SUMMARY,summary_Croatian
div1,1785-11-01,Tursko 4,DSCN2070-div1-zone_nnf_hk5_bmb,MÜRĀSELE,mürāsele
div1,1794-07-27,Tursko 3,DSCN9079-div1-zone_vmr_rdt_flb,EMIN,EMIN
div1,2050-12-30,Tursko 3,DSCN9079-div1-zone_jdf_qdt_flb,SUMMARY,summary_Croatian
div1,1790-09-23,Tursko 3,DSCN9045-div1-zone_tdg_kpp_xkb,EMIN,EMIN
div1,1816-08-12,Tursko 3,DSCN9086-div1-zone_fxx_xxz_flb,EMIN,EMIN
div1,2050-12-30,Tursko 3,DSCN9086-div1-zone_ngp_wxz_flb,SUMMARY,summary_Croatian
div1,1818-05-30,Tursko 4,DSCN2448-div1-zone_rl4_glv_dmb,EMIN,EMIN
div1,1846-12-29,Tursko 6,DSCN0539-div1-zone_nnf_wt3_2mb,ʿARZIHĀL,ʿarz-ıhāl
div1,2050-12-30,Tursko 6,DSCN0539-div1-zone_bml_153_2mb,UNKNOWN,unknown
div1,2050-12-30,Tursko 6,DSCN0539-div1-zone_ot2_c53_2mb,UNKNOWN,unknown
div1,1822-09-23,Tursko 4,DSCN2474-div1-zone_cnz_vxv_dmb,MÜRĀSELE,mürāsele
div1,2050-12-30,Tursko 4,DSCN2474-div1-zone_ims_hyv_dmb,SUMMARY,summary_Croatian
div1,1832-01-24,Tursko 3,DSCN0263-div1-zone_x5j_dj5_xjb,EMIN,EMIN
div1,1838-03-25,Tursko 3,DSCN9247-div1-zone_wsv_3xg_nlb,EMIN,EMIN
div1,2050-12-30,Tursko 3,DSCN9247-div1-zone_qtt_gxg_nlb,SUMMARY,summary_Croatian
div1,1776-02-17,Tursko 4,DSCN2306-div1-zone_ufs_zqg_dmb,MÜRĀSELE,mürāsele
div1,2050-12-30,Tursko 4,DSCN2306-div1-zone_jlp_brg_dmb,SUMMARY,summary_Croatian
div1,1820-10-06,Tursko 3,DSCN9253-div1-zone_bpm_c1h_nlb,EMIN,EMIN
div1,2050-12-30,Tursko 3,DSCN9253-div1-zone_o2f_2bh_nlb,SUMMARY,summary_Croatian
div1,1748-09-21,Tursko 6,DSCN0511-div1-zone_qqf_3wc_2mb,HÜCCET,hüccet
div1,1821-04-02,Tursko 3,DSCN0277-div1-zone_ljv_s25_xjb,EMIN,EMIN
div1,2050-12-30,Tursko 3,DSCN0277-div1-zone_iqz_v25_xjb,SUMMARY,summary_Croatian
div1,1777-04-07,Tursko 1,DSCN1800-div1-zone_srk_t1j_cjb,HÜCCET,hüccet
div1,1777-06-22,Tursko 1,DSCN1800-div1-zone_whw_y1j_cjb,BUYURULDU,buyuruldu
div1,2050-12-30,Tursko 1,DSCN1800-div1-zone_ugb_cbj_cjb,SUMMARY,summary_Croatian
div1,1713-05-25,Tursko 1,DSCN1814-div1-zone_s1q_tn4_cjb,HÜCCET,hüccet
div1,1864-05-26,Tursko 1,DSCN1810-div1-zone_a4p_1l4_cjb,SENED,tapu_senedi
div1,2050-12-30,Tursko 1,DSCN1804-div1-zone_e4d_g2j_cjb,ʿARZIHĀL,ʿarz-ı_hāl
div1,2050-12-30,Tursko 1,DSCN1804-div1-zone_ekd_k2j_cjb,SUMMARY,summary_Croatian
div1,1824-01-08,Tursko 4,DSCN2458-div1-zone_gj5_ksv_dmb,MÜRĀSELE,mürāsele
div1,1785-12-27,Tursko 4,DSCN2464-div1-zone_ufw_p5v_dmb,TEZKIRE,tezkire
div1,2050-12-30,Tursko 4,DSCN2464-div1-zone_l1l_t5v_dmb,SUMMARY,summary_Croatian
div1,1837-05-02,Tursko 3,DSCN0273-div1-zone_knk_1f5_xjb,EMIN,EMIN
div1,2050-12-30,Tursko 3,DSCN0273-div1-zone_dyd_df5_xjb,SUMMARY,summary_Croatian
div1,1780-12-25,Tursko 6,DSCN0515-div1-zone_svx_syc_2mb,TAPU,tapu
div1,1832-05-20,Tursko 3,DSCN9257-div1-zone_zbr_hdh_nlb,EMIN,EMIN
div1,2050-12-30,Tursko 3,DSCN9257-div1-zone_yg1_gdh_nlb,SUMMARY,summary_Croatian
div1,2050-12-30,Tursko 4,DSCN2302-div1-zone_ncd_2pg_dmb,UNKNOWN,unknown_Croatian
div1,1770-12-30,Tursko 6,DSCN0501-div1-zone_mcj_c5c_2mb,IʿLĀM,iʿlām_maʿrūz
div1,2050-12-30,Tursko 6,DSCN0501-div1-zone_d4n_25c_2mb,SUMMARY,summary_Croatian
div1,1772-04-02,Tursko 3,DSCN9243-div1-zone_olx_vxs_mlb,EMIN,EMIN
div1,2050-12-30,Tursko 3,DSCN9243-div1-zone_mws_sxs_mlb,SUMMARY,summary_Croatian
div1,1834-01-08,Tursko 3,DSCN0267-div1-zone_vlw_f35_xjb,MÜRĀSELE,mürāsele
div1,2050-12-30,Tursko 3,DSCN0267-div1-zone_fgg_335_xjb,SUMMARY,summary_Croatian
div1,1837-12-25,Tursko 1,DSCN0930-div1-zone_xtr_c1z_y3b,[Missing D] TAKVĪM-I_VEKĀYI,takvīm-i_vekāyi
div1,1795-10-31,Tursko 1,DSCN0924-div1-zone_rrm_gwy_y3b,IʿLĀM,iʿlām
div1,2050-12-30,Tursko 1,DSCN0924-div1-zone_ddh_3wy_y3b,SUMMARY,summary_Croatian
div1,1826-05-02,Tursko 3,DSCN9082-div1-zone_fq4_v5z_flb,EMIN,EMIN
div1,2050-12-30,Tursko 3,DSCN9082-div1-zone_tfw_t5z_flb,SUMMARY,summary_Croatian
div1,1841-05-15,Tursko 3,DSCN0918-div1-zone_lh1_cty_y3b,DEFTER,kassām_defteri
div1,1780-08-17,Tursko 4,DSCN2100-div1-zone_rgy_x4j_cmb,MÜRĀSELE,mürāsele
div1,2050-12-30,Tursko 4,DSCN2100-div1-zone_ir2_bpj_cmb,SUMMARY,summary_Croatian
div1,1817-11-08,Tursko 3,DSCN9055-div1-zone_vtk_r4c_ykb,EMIN,EMIN
div1,1810-02-19,Tursko 3,DSCN9041-div1-zone_evj_gnp_xkb,EMIN,EMIN
div1,2050-12-30,Tursko 3,DSCN9041-div1-zone_wh1_fnp_xkb,SUMMARY,summary_Croatian
div1,1798-06-13,Tursko 3,DSCN9109-div1-zone_g1v_x4v_glb,EMIN,EMIN
div1,2050-12-30,Tursko 3,DSCN9109-div1-zone_d5b_q4v_glb,SUMMARY,summary_Croatian
div1,2050-12-30,Tursko 4,DSCN2074-div1-zone_ifh_gm5_bmb,TEZKIRE,tezkire
div1,2050-12-30,Tursko 4,DSCN2074-div1-zone_dxg_km5_bmb,UNKNOWN,unkown
div1,2050-12-30,Tursko 4,DSCN2074-div1-zone_k2c_lm5_bmb,SUMMARY,summary_Croatian
div1,1867-06-05,Tursko 7,DSCN0663-div1-zone_xcn_cgq_2mb,UNKNOWN,unknown
div1,2050-12-30,Tursko 7,DSCN0663-div1-zone_w3w_fgq_2mb,SUMMARY,summary_Croatian
div1,1770-04-16,Tursko 3,DSCN0105-div1-zone_ogh_2w5_2jb,TEMESSÜK,temessük
div1,2050-12-30,Tursko 3,DSCN0105-div1-zone_mrg_3w5_2jb,SUMMARY,summary_Croatian
div1,1820-04-19,Tursko 3,DSCN0111-div1-zone_mw5_pcv_2jb,EMIN,EMIN_temessük
div1,2050-12-30,Tursko 3,DSCN0111-div1-zone_ydd_5cv_2jb,NOTE,note
div1,2050-12-30,Tursko 3,DSCN0111-div1-zone_jhd_vcv_2jb,NOTE,note_Croatian
div1,1857-03-20,Tursko 1,DSCN1780-div1-zone_rsh_2k3_cjb,[Missing D] KÂĞIT,kâğıt
div1,2050-12-30,Tursko 1,DSCN1780-div1-zone_irc_hk3_cjb,SUMMARY,summary_Croatian
div1,2050-12-30,Tursko 4,DSCN2289-div1-zone_qfz_cjg_dmb,UNKNOWN,unknown_Croatian
div1,1853-03-31,Tursko 2,DSCN8940-div1-zone_qm3_d31_2jb,FERMĀN,fermān
div1,2050-12-30,Tursko 2,DSCN8940-div1-zone_pry_231_2jb,TUĞRA,tuğra
div1,2050-12-30,Tursko 2,DSCN8940-div1-zone_swm_h31_2jb,SUMMARY,summary_Croatian
div1,1788-01-09,Tursko 1,DSCN1743-div1-zone_m2n_f2h_cjb,IʿLĀM,iʿlām
div1,1784-02-20,Tursko 1,DSCN1757-div1-zone_zy1_rnh_cjb,MÜRĀSELE,mürāsele
