Identifier,rotate
DSCN0757.JPG,0
DSCN0759.JPG,90
DSCN0760.JPG,90
DSCN0761.JPG,0
DSCN0762.JPG,0
DSCN0763.JPG,90
DSCN0764.JPG,270
DSCN0765.JPG,270
DSCN0766.JPG,0
DSCN0768.JPG,90
DSCN0771.JPG,90
DSCN0772.JPG,0
DSCN0775.JPG,90
DSCN0776.JPG,90
DSCN0777.JPG,90
DSCN0778.JPG,90
DSCN0779.JPG,90
DSCN0780.JPG,90
DSCN0781.JPG,90
DSCN0782.JPG,90
DSCN0783.JPG,90
DSCN0784.JPG,90
DSCN0785.JPG,90
DSCN0786.JPG,90
DSCN0787.JPG,90
DSCN0788.JPG,90
DSCN0789.JPG,90
DSCN0790.JPG,90
DSCN0791.JPG,90
DSCN0792.JPG,90
DSCN0793.JPG,90
DSCN0794.JPG,90
DSCN0795.JPG,90
DSCN0796.JPG,90
DSCN0797.JPG,90
DSCN0798.JPG,90
DSCN0799.JPG,90
DSCN0800.JPG,90
DSCN0801.JPG,90
DSCN0802.JPG,90
DSCN0803.JPG,90
DSCN0804.JPG,90
DSCN0805.JPG,90
DSCN0806.JPG,90
DSCN0807.JPG,90
DSCN0808.JPG,90
DSCN0809.JPG,90
DSCN0810.JPG,90
DSCN0811.JPG,90
DSCN0812.JPG,90
DSCN0813.JPG,90
DSCN0814.JPG,90
DSCN0815.JPG,90
DSCN0816.JPG,90
DSCN0817.JPG,90
DSCN0818.JPG,90
DSCN0819.JPG,90
DSCN0820.JPG,90
DSCN0821.JPG,90
DSCN0822.JPG,90
DSCN0823.JPG,180
DSCN0824.JPG,90
DSCN0825.JPG,270
DSCN0826.JPG,0
DSCN0827.JPG,0
DSCN0828.JPG,270
DSCN0829.JPG,90
DSCN0830.JPG,0
DSCN0831.JPG,0
DSCN0832.JPG,90
DSCN0833.JPG,0
DSCN0834.JPG,0
DSCN0835.JPG,0
DSCN0836.JPG,90
DSCN0838.JPG,0
DSCN0839.JPG,0
DSCN0840.JPG,0
DSCN0841.JPG,0
DSCN0842.JPG,90
DSCN0843.JPG,0
DSCN0844.JPG,0
DSCN0845.JPG,0
DSCN0846.JPG,0
DSCN0847.JPG,90
DSCN0848.JPG,90
DSCN0849.JPG,0
DSCN0850.JPG,90
DSCN0851.JPG,0
DSCN0852.JPG,0
DSCN0853.JPG,0
DSCN0855.JPG,90
DSCN0856.JPG,90
DSCN0857.JPG,0
DSCN0859.JPG,0
DSCN0860.JPG,0
DSCN0861.JPG,0
DSCN0862.JPG,0
DSCN0863.JPG,0
DSCN0864.JPG,90
DSCN0865.JPG,90
DSCN0866.JPG,90
DSCN0867.JPG,90
DSCN0868.JPG,90
DSCN0869.JPG,90
DSCN0870.JPG,90
DSCN0871.JPG,90
DSCN0872.JPG,90
DSCN0873.JPG,90
DSCN0874.JPG,90
DSCN0875.JPG,90
DSCN0876.JPG,90
DSCN0877.JPG,90
DSCN0878.JPG,90
DSCN0879.JPG,90
DSCN0880.JPG,90
DSCN0881.JPG,90
DSCN0882.JPG,90
DSCN0883.JPG,90
DSCN0884.JPG,0
